latent1,latent2,latent3
0.18549801989663084,0.3722535586384131,0.4422484214649561
0.1780222085986685,0.37764421559500366,0.4443335758063277
0.1708543566838429,0.38398705286885837,0.4451585904472988
0.1641677008887103,0.39137559105019204,0.44445670806109777
0.15818860016555458,0.3999059929735296,0.4419054068609158
0.15314026444917,0.4096768417609756,0.4371828937898543
0.14901701860404673,0.42082567075990696,0.43015731063604634
0.1436564481919154,0.43424576519474106,0.4220977866133436
0.18859987891083071,0.4154385318483302,0.3959615892408392
0.19265635201683706,0.45323928300743455,0.3541043649757283
0.19425676380412848,0.4910339347435067,0.31470930145236475
0.20323510310719417,0.480021171878042,0.3167437250147639
0.2097850639281367,0.47510527483586573,0.31510966123599754
0.21359408068618305,0.4514281157271982,0.33497780358661866
0.23732956840964461,0.43436756257721093,0.3283028690131445
0.2486348746331014,0.4571056404277805,0.29425948493911797
0.25928449299166206,0.4491841036577478,0.29153140335059025
0.27772439131016774,0.427249379290777,0.2950262293990552
0.2802891492126033,0.4242487090923051,0.2954621416950917
0.26295733029710106,0.3946320235570321,0.3424106461458669
0.39135468322353223,0.35179329138909554,0.2568520253873723
0.40870407460414254,0.4031790768333605,0.18811684856249689
0.4617021630489832,0.3850855339417877,0.15321230300922928
0.5219155890854709,0.34259133695922717,0.1354930739553019
0.5574416362882261,0.3091873803207818,0.13337098339099213
0.5654264774287643,0.2887704199981134,0.14580310257312232
0.5618923414183011,0.2680765605431154,0.17003109803858332
0.5470159464745328,0.2487362462279889,0.2042478072974783
0.5271953593531636,0.22995950865533038,0.242845131991506
0.5024256793276379,0.21309730996549717,0.2844770107068649
0.47501527222465284,0.2139364728390682,0.31104825493627897
0.5169244479127081,0.17596275255202118,0.30711279953527065
0.5833769334660558,0.1405725240625124,0.2760505424714318
0.6175507350826153,0.13004755711061022,0.2524017078067744
0.6352415072371178,0.12239269008392732,0.24236580267895477
0.6382348680260612,0.12892094842446794,0.23284418354947084
0.6252882237200733,0.13175577794638466,0.24295599833354195
0.5605413465112157,0.12503008554690428,0.31442856794187996
0.47541776375311845,0.12270281177518033,0.40187942447170133
0.4273606884675425,0.12682422093078785,0.44581509060166974
0.42229802808163375,0.19469798083417672,0.3830039910841896
0.41357266580088237,0.18039016061346339,0.40603717358565417
0.4075711635628764,0.2132770837935011,0.37915175264362255
0.4025570327345985,0.23809349984402645,0.3593494674213751
0.4038203386391279,0.25101660918664803,0.3451630521742241
0.40783457657738703,0.2559785388685311,0.33618688455408186
0.4107001489787489,0.25752186741035177,0.3317779836108993
0.4139954824320734,0.25609256468930075,0.32991195287862585
0.4212125271827073,0.25048155259240623,0.3283059202248865
0.43342184156215824,0.23978062813502615,0.32679753030281566
0.4476095642759974,0.2253869964111751,0.3270034393128275
0.45920717631226804,0.2095056495963656,0.3312871740913664
0.4648528613512416,0.19360144261801163,0.34154569603074664
0.46298134186090634,0.17854234220757031,0.3584763159315233
0.4536712164123436,0.1651394280701818,0.3811893555174747
0.4386871206192134,0.15412476238393938,0.40718811699684726
0.4207708906780738,0.1459969732717811,0.433232136050145
0.4147802996845045,0.18570796479824675,0.39951173551724867
0.3861450844162534,0.13919690575819008,0.47465800982555645
0.3859686092463616,0.18501762104474725,0.42901376970889105
0.36230617960247014,0.19659522693511747,0.4410985934624124
0.3520596236620694,0.2165540436386381,0.4313863326992926
0.34562564420612785,0.2340223176002986,0.42035203819357364
0.3523427751460272,0.2663844154357006,0.3812728094182722
0.3233738834273098,0.3624857966460479,0.3141403199266423
0.3647409181131056,0.3440712403441633,0.2911878415427309
0.3128108379275275,0.36684933075634857,0.3203398313161238
0.3592287119244091,0.35816976331527944,0.2826015247603115
0.31130220881530224,0.36303914264389553,0.32565864854080223
0.3590531284461374,0.3397678626778754,0.30117900887598725
0.3099244368193401,0.34569177033607096,0.34438379284458903
0.3575595946107222,0.32139117932099537,0.3210492260682824
0.30590597331797953,0.3295361266003717,0.3645579000816488
0.27370797707534256,0.3791828504432545,0.34710917248140305
0.3497500233118724,0.3035840558421125,0.3466659208460152
0.295006822022758,0.31262674026221887,0.39236643771502316
0.2654210896197293,0.3673802539792877,0.367198656400983
0.33697602501250445,0.2942362042501786,0.36878777073731706
0.2578101416147736,0.36233278466822805,0.37985707371699834
0.2535152772141017,0.36045869931739283,0.38602602346850545
0.24892042303444553,0.35898465759964526,0.3920949193659093
0.24402714447353036,0.3579098693683496,0.3980629861581201
0.2388252937613806,0.3572502241136458,0.40392448212497367
0.23329681194489732,0.35703663055074825,0.4096665575043543
0.22742101844913434,0.35731328755104635,0.4152656939998193
0.2211812598490906,0.35813561735015903,0.4206831228007504
0.21457316843163393,0.35956705716509646,0.42585977440326966
0.20761373226332167,0.361675058536164,0.43071120920051437
0.20035061658396588,0.3645266258298614,0.43512275758617264
0.19287096906995146,0.36818400881889335,0.43894502211115527
0.185307865951608,0.3727020491290788,0.4419900849193132
0.17784178744031087,0.37812866709649634,0.44402954546319284
0.17069299633227067,0.3845104929605918,0.44479651070713755
0.16402972630058238,0.3919447564436932,0.4440255172557244
0.15808551105223811,0.4005253067875223,0.44138918216023965
0.1530799618648253,0.41034769568944707,0.43657234244572757
0.14879286761597674,0.4216150873946173,0.42959204498940595
0.1435465894340228,0.4352492745336024,0.4212041360323748
0.1889642313777475,0.4177669744829875,0.39326879413926497
0.1932164490155775,0.4556150100290567,0.3511685409553658
0.1932410566771203,0.49388079202965074,0.31287815129322905
0.20250435360458247,0.48206026118662215,0.3154353852087953
0.20969826703880032,0.47613680387634166,0.314164929084858
0.21553534576643235,0.44957607893817286,0.3348885752953948
0.23817009728983815,0.43399081622061286,0.32783908648954896
0.2486253757434238,0.4576930466517234,0.29368157760485264
0.2614735069440295,0.44825634589611624,0.2902701471598543
0.2795705779093573,0.4272523235847174,0.2931770985059253
0.2818195707518237,0.42570718604600627,0.29247324320217
0.26732282309731736,0.39527595234469853,0.33740122455798416
0.39746355232623026,0.35489465508080265,0.24764179259296712
0.4126565309900296,0.4045057726229217,0.18283769638704864
0.46723637953151387,0.3827240527958909,0.15003956767259527
0.5259196647196044,0.34037458191520575,0.13370575336518997
0.5585520687153706,0.3085245831857751,0.1329233480988545
0.5671168598241122,0.2867821520291498,0.14610098814673803
0.5625314835154491,0.26628003944526424,0.17118847703928655
0.5472433299930626,0.246881444335098,0.20587522567183938
0.5272219388339142,0.22824796547852824,0.24453009568755749
0.5010917021103058,0.21158307742739652,0.28732522046229764
0.4739920827727212,0.21510164451824712,0.3109062727090316
0.5473191556011815,0.15684843816055993,0.29583240623825857
0.5937489996929763,0.13847726477099026,0.2677737355360334
0.6213399826135011,0.1286537263750421,0.2500062910114569
0.6361461146492403,0.1219510923706639,0.24190279298009568
0.6363024205791636,0.12918482800902176,0.23451275141181455
0.6199738638004333,0.1304449665768216,0.24958116962274512
0.5527143758920338,0.12344910652839428,0.3238365175795719
0.46933190611555675,0.12116895529124659,0.4094991385931966
0.42518268599849585,0.12606549581479456,0.4487518181867097
0.4231175055553564,0.1948157364044143,0.3820667580402294
0.41402827949539706,0.1806977328803866,0.4052739876242163
0.40809350456731425,0.21334805334415557,0.37855844208853007
0.4039148825784073,0.23750474246528386,0.3585803749563088
0.40679695814000516,0.2505737444993798,0.34262929736061504
0.4098979035271748,0.25671022634671564,0.3333918701261096
0.41146532335861746,0.2598925890795416,0.328642087561841
0.41379600828174123,0.25961379518861943,0.3265901965296393
0.4210605103498095,0.25477757363837694,0.32416191601181343
0.4341274575290794,0.24407409496585308,0.3217984475050676
0.4493418397484145,0.22921139339990698,0.32144676685167844
0.4616820402409154,0.2125262321560913,0.3257917276029934
0.46756775177732857,0.1957062144154901,0.33672603380718136
0.46563382168793366,0.179760185234684,0.3546059930773823
0.456066170396015,0.16559343412252517,0.3783403954814598
0.4407843827052055,0.15396722588236758,0.40524839141242697
0.42255827574082117,0.14534585865780408,0.43209586560137464
0.41666750283740417,0.184264175444784,0.3990683217178118
0.38739018347482007,0.13774858975892965,0.47486122676625026
0.38861145403932673,0.18238112464275158,0.4290074213179217
0.36607676090533214,0.19149386780757272,0.4424293712870952
0.3538499412121032,0.20977524796657954,0.4363748108213171
0.3468338492424074,0.22851163843019176,0.4246545123274008
0.3533769194072583,0.25975747185906783,0.38686560873367387
0.32769690817102787,0.35598536500924033,0.3163177268197318
0.36663720542641876,0.33928435517766964,0.29407843939591155
0.31399845459788556,0.36356056594999325,0.3224409794521212
0.3603434658988796,0.35557140911477814,0.28408512498634236
0.3123323061765814,0.3607428991015487,0.32692479472186986
0.3603167733518522,0.33752427179636035,0.30215895485178745
0.3111580173016079,0.343637288142314,0.34520469455607805
0.2779234934599332,0.3888222457339866,0.3332542608060802
0.3570831470853375,0.31209300496878595,0.33082384794587644
0.3041568551489623,0.32113248697624636,0.3747106578747914
0.2728448805998601,0.37229724054619673,0.35485787885394315
0.3473141897519152,0.29776151677257773,0.354924293475507
0.266807142984226,0.3651373274002122,0.3680555296155618
0.26317939285611625,0.36237409169043916,0.3744465154534446
0.25921933867135755,0.3600545227627764,0.380726138565866
0.2549619343959475,0.35813473028761506,0.38690333531643734
0.25042519966368537,0.3565929576469855,0.39298184268932923
0.24561156262876865,0.3554268035662371,0.3989616338049943
0.24050989114821328,0.35465136050540075,0.40483874834638595
0.23509884255642752,0.35429766781224264,0.4106034896313298
0.22935154307363584,0.3544114401764547,0.4162370167499095
0.2232420661857825,0.35505132862832733,0.4217066051858902
0.21675373173907,0.3562861918414448,0.4269600764194852
0.2098890370265084,0.35819098340919564,0.43191997956429606
0.2026806157484381,0.3608413952932433,0.4364779889583185
0.19520191959907215,0.3643083085778946,0.44048977182303317
0.1875761313717905,0.36865307485943644,0.443770793768773
0.17997974726649335,0.37392636474305485,0.44609388799045185
0.1726370554266784,0.38017229176437367,0.4471906528089478
0.16574571984511005,0.38747344295781877,0.44678083719707107
0.1595321744470771,0.39592232138015204,0.4445455041727708
0.1542476400783741,0.4056104825961958,0.44014187732543003
0.1500233157305557,0.4166403310046139,0.43333635326483044
0.14445574348798518,0.42998543362931624,0.4255588228826986
0.18907785967905008,0.4093572196135435,0.40156492070740635
0.1927657442521286,0.4472266094663842,0.3600076462814871
0.19478955201358664,0.48564118313481514,0.3195692648515983
0.18573999745065953,0.516278878376468,0.29798112417287237
0.2054920957413319,0.4817543809180075,0.3127535233406606
0.2087596950552661,0.4624106056510982,0.3288296992936356
0.23645711046465934,0.4390603600518169,0.3244825294835238
0.2513776436712134,0.45515661516782063,0.29346574116096585
0.2530601854546718,0.45278780409993374,0.29415201044539463
0.27118182332530133,0.4298603896171325,0.29895778705756615
0.279607370365257,0.4154337304070373,0.30495889922770575
0.24930395721202944,0.41608046537121546,0.334615577416755
0.3620842958441116,0.34333585735229033,0.29457984680359817
0.3944846320692009,0.39975229400951423,0.2057630739212848
