longitude,latitude,altitude,timestamp,Pressure_surface,Relative_humidity_isobaric,Temperature_isobaric,Wind_speed_gust_surface,u-component_of_wind_isobaric,v-component_of_wind_isobaric,latent1,latent2,latent3,episode
-7.343362338479992868e-01,-1.951090292093245804e+00,-1.778089283009734456e-01,9.697260477971889614e-01,1.602619419192825800e+00,1.144840669160177155e-01,5.437476957289801849e-01,-2.312402789611941178e-01,-5.754996071977760419e-01,8.933466674980109490e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.354666342692948167e-01,-1.944600676814499662e+00,-1.925047933896461561e-01,9.697348805270390448e-01,1.602619419192825800e+00,1.144840669160177155e-01,5.437476957289801849e-01,-2.312402789611941178e-01,-5.754996071977760419e-01,8.933466674980109490e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.379154545001345156e-01,-1.927831548144116391e+00,-2.092902088599160049e-01,9.697437132568891283e-01,-9.063484782368742554e-01,4.692724153793082498e-01,5.338581158146006311e-01,-1.218764429001769622e+00,-6.051410328400362859e-01,7.673172839765431963e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.417589313614021407e-01,-1.943895102836999511e+00,-2.189085573784293193e-01,9.697525459867392117e-01,1.602619419192825800e+00,1.144840669160177155e-01,5.437476957289801849e-01,-2.312402789611941178e-01,-5.754996071977760419e-01,8.933466674980109490e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.437602104646581225e-01,-1.928051154368551234e+00,-2.339373963719334204e-01,9.697613787165892951e-01,-9.063484782368742554e-01,4.692724153793082498e-01,5.338581158146006311e-01,-1.218764429001769622e+00,-6.051410328400362859e-01,7.673172839765431963e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.464836338510872915e-01,-1.934953840359292965e+00,-2.467968075744271794e-01,9.697702114464393786e-01,1.602619419192825800e+00,1.144840669160177155e-01,5.437476957289801849e-01,-2.312402789611941178e-01,-5.754996071977760419e-01,8.933466674980109490e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.499176082869526416e-01,-1.929032457240808629e+00,-2.460202972179726388e-01,9.697790441762894620e-01,-9.063484782368742554e-01,4.692724153793082498e-01,5.338581158146006311e-01,-1.218764429001769622e+00,-6.051410328400362859e-01,7.673172839765431963e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.531631901525890349e-01,-1.935869469414023269e+00,-2.610747006784576163e-01,9.697878769061396564e-01,1.602619419192825800e+00,1.144840669160177155e-01,5.437476957289801849e-01,-2.312402789611941178e-01,-5.754996071977760419e-01,8.933466674980109490e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.571275516854338861e-01,-1.927723416296193815e+00,-2.702304880905095352e-01,9.697967096359897399e-01,-9.063484782368742554e-01,4.692724153793082498e-01,5.338581158146006311e-01,-1.218764429001769622e+00,-6.051410328400362859e-01,7.673172839765431963e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.585856831081062568e-01,-1.938667614120249905e+00,-2.752929603036701756e-01,9.698055423658398233e-01,1.602619419192825800e+00,1.144840669160177155e-01,5.437476957289801849e-01,-2.312402789611941178e-01,-5.754996071977760419e-01,8.933466674980109490e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.593898178195294113e-01,-1.922372696796341041e+00,-2.822812283228424146e-01,9.698143750956899067e-01,-9.063484782368742554e-01,4.692724153793082498e-01,5.338581158146006311e-01,-1.218764429001769622e+00,-6.051410328400362859e-01,7.673172839765431963e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.587254893770845054e-01,-1.931296597625947964e+00,-2.971768519107756412e-01,9.698232078255399902e-01,-9.063484782368742554e-01,4.692724153793082498e-01,5.338581158146006311e-01,-1.218764429001769622e+00,-6.051410328400362859e-01,7.673172839765431963e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.568260497384369234e-01,-1.943813901809634537e+00,-2.997373955429294412e-01,9.698320405553900736e-01,1.602619419192825800e+00,1.144840669160177155e-01,5.437476957289801849e-01,-2.312402789611941178e-01,-5.754996071977760419e-01,8.933466674980109490e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.585622172030148658e-01,-1.936559339818606729e+00,-3.011613825827440527e-01,9.698408732852401570e-01,1.602619419192825800e+00,1.144840669160177155e-01,5.437476957289801849e-01,-2.312402789611941178e-01,-5.754996071977760419e-01,8.933466674980109490e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.606344111800136254e-01,-1.933410490217106315e+00,-3.150025967685849970e-01,9.698497060150902405e-01,1.602619419192825800e+00,1.144840669160177155e-01,5.437476957289801849e-01,-2.312402789611941178e-01,-5.754996071977760419e-01,8.933466674980109490e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.652095474397089259e-01,-1.925108490361825631e+00,-3.099409668861424216e-01,9.698585387449403239e-01,-9.063484782368742554e-01,4.692724153793082498e-01,5.338581158146006311e-01,-1.218764429001769622e+00,-6.051410328400362859e-01,7.673172839765431963e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.673670887697269682e+00,1.872740273885893592e+00,-1.866125094929970585e+00,-1.441889456040942319e-01,8.216460658827209329e-01,3.100445551289054968e-02,1.829393084598028407e+00,-8.108740192024014304e-01,-9.262564772978555405e-01,-3.366363033254284876e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.672665612932755064e+00,1.864130848049878386e+00,-1.841173697762382488e+00,-1.441801128742441207e-01,8.216460658827209329e-01,1.075274326324236890e-01,1.740386865368632074e+00,-8.108740192024014304e-01,-9.149645056246136221e-01,-3.270644514124055879e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.672820833005619345e+00,1.854651992711132236e+00,-1.819023184608840271e+00,-1.441712801443940373e-01,8.216460658827209329e-01,1.075274326324236890e-01,1.740386865368632074e+00,-8.108740192024014304e-01,-9.149645056246136221e-01,-3.270644514124055879e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.671487532841634316e+00,1.848476268827365487e+00,-1.791787586388639664e+00,-1.441624474145439538e-01,8.216460658827209329e-01,1.075274326324236890e-01,1.740386865368632074e+00,-8.108740192024014304e-01,-9.149645056246136221e-01,-3.270644514124055879e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.670429475724066304e+00,1.832996306888803106e+00,-1.785216123260638277e+00,-1.441536146846938427e-01,8.216460658827209329e-01,1.075274326324236890e-01,1.740386865368632074e+00,-8.108740192024014304e-01,-9.149645056246136221e-01,-3.270644514124055879e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.671967869207091839e+00,1.819440729724232320e+00,-1.763734365003047033e+00,-1.441447819548437592e-01,8.216460658827209329e-01,2.988348754312571409e-01,1.641491066224859185e+00,-8.108740192024014304e-01,-8.726196118499560672e-01,-3.174925994993827438e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.670699871480788357e+00,1.811213216409453208e+00,-1.754509859448814657e+00,-1.441359492249936480e-01,8.216460658827209329e-01,2.988348754312571409e-01,1.641491066224859185e+00,-8.108740192024014304e-01,-8.726196118499560672e-01,-3.174925994993827438e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.671072105026708776e+00,1.796356514847542885e+00,-1.751105949097941705e+00,-1.441271164951435646e-01,8.216460658827209329e-01,2.988348754312571409e-01,1.641491066224859185e+00,-8.108740192024014304e-01,-8.726196118499560672e-01,-3.174925994993827438e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.670324587708790220e+00,1.772175943161753198e+00,-1.742493098405810015e+00,-1.441182837652934534e-01,8.216460658827209329e-01,2.988348754312571409e-01,1.641491066224859185e+00,-8.108740192024014304e-01,-8.726196118499560672e-01,-3.174925994993827438e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.667854436233045412e+00,1.758003942898408223e+00,-1.722339290929930655e+00,-1.441094510354433700e-01,1.536905862181951132e+00,6.536232238945474116e-01,1.601932746567349408e+00,-6.820665213710219721e-01,-7.992217959738830979e-01,-1.420086477606300468e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.665580260452709238e+00,1.741414813599759359e+00,-1.710406615308351475e+00,-1.441006183055932588e-01,1.536905862181951132e+00,6.536232238945474116e-01,1.601932746567349408e+00,-6.820665213710219721e-01,-7.992217959738830979e-01,-1.420086477606300468e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.666683305421039929e+00,1.718513911430954222e+00,-1.716313990246633336e+00,-1.440917855757431754e-01,1.536905862181951132e+00,6.536232238945474116e-01,1.601932746567349408e+00,-6.820665213710219721e-01,-7.992217959738830979e-01,-1.420086477606300468e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.666016969053503605e+00,1.697072262896374362e+00,-1.695613761446858048e+00,-1.440829528458930642e-01,1.536905862181951132e+00,3.370963639910236065e-01,1.557429636952652796e+00,-6.820665213710219721e-01,-7.815780902344424685e-01,-1.882725986735739321e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.663204849770108407e+00,1.670450904302772432e+00,-1.683002944918594368e+00,-1.440741201160429807e-01,1.536905862181951132e+00,3.370963639910236065e-01,1.557429636952652796e+00,-6.820665213710219721e-01,-7.815780902344424685e-01,-1.882725986735739321e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.660088484837330736e+00,1.649903407450565851e+00,-1.669472028109965089e+00,-1.440652873861928973e-01,1.536905862181951132e+00,3.370963639910236065e-01,1.557429636952652796e+00,-6.820665213710219721e-01,-7.815780902344424685e-01,-1.882725986735739321e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.658683309667533301e+00,1.633793648396780984e+00,-1.645015068038217843e+00,-1.440564546563427861e-01,1.536905862181951132e+00,3.370963639910236065e-01,1.557429636952652796e+00,-6.820665213710219721e-01,-7.815780902344424685e-01,-1.882725986735739321e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.657182807121144519e+00,1.607165853837188685e+00,-1.614277772767563235e+00,-1.440476219264927027e-01,1.536905862181951132e+00,1.944853611773478541e-01,1.498092157466386798e+00,-6.820665213710219721e-01,-7.836953349231753352e-01,-2.058209938474492295e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.655904983911407946e+00,1.587540433311789512e+00,-1.598216180684498555e+00,-1.440387891966425915e-01,1.536905862181951132e+00,1.944853611773478541e-01,1.498092157466386798e+00,-6.820665213710219721e-01,-7.836953349231753352e-01,-2.058209938474492295e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.652871160859470168e+00,1.575541306429766530e+00,-1.569574102136022109e+00,-1.440299564667925081e-01,1.536905862181951132e+00,1.944853611773478541e-01,1.498092157466386798e+00,-6.820665213710219721e-01,-7.836953349231753352e-01,-2.058209938474492295e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.651239024800861488e+00,1.559187742332344584e+00,-1.560517790006235472e+00,-1.440211237369423969e-01,1.536905862181951132e+00,1.944853611773478541e-01,1.498092157466386798e+00,-6.820665213710219721e-01,-7.836953349231753352e-01,-2.058209938474492295e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.648181505472220421e+00,1.542058981566899689e+00,-1.540811596331344902e+00,-1.440122910070923135e-01,1.536905862181951132e+00,1.944853611773478541e-01,1.498092157466386798e+00,-6.820665213710219721e-01,-7.836953349231753352e-01,-2.058209938474492295e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.645715955522392804e+00,1.518538655429463535e+00,-1.517644918912785412e+00,-1.440034582772422023e-01,1.536905862181951132e+00,1.944853611773478541e-01,1.498092157466386798e+00,-6.820665213710219721e-01,-7.836953349231753352e-01,-2.058209938474492295e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.643518118880958223e+00,1.512210278681630493e+00,-1.500665583463871577e+00,-1.439946255473921188e-01,1.536905862181951132e+00,-1.073535018867315810e-02,1.364582828622293853e+00,-6.820665213710219721e-01,-7.836953349231753352e-01,3.746357560854886304e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.640255669465028987e+00,1.505089400400980493e+00,-1.463364356599051730e+00,-1.439857928175420076e-01,1.536905862181951132e+00,-1.073535018867315810e-02,1.364582828622293853e+00,-6.820665213710219721e-01,-7.836953349231753352e-01,3.746357560854886304e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.637160270066566170e+00,1.491227332250181448e+00,-1.440040869195447826e+00,-1.439769600876919242e-01,1.536905862181951132e+00,-1.073535018867315810e-02,1.364582828622293853e+00,-6.820665213710219721e-01,-7.836953349231753352e-01,3.746357560854886304e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.633962164322756649e+00,1.481624290160605595e+00,-1.420462600486761096e+00,-1.439681273578418408e-01,1.536905862181951132e+00,-1.073535018867315810e-02,1.364582828622293853e+00,-6.820665213710219721e-01,-7.836953349231753352e-01,3.746357560854886304e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.627628401186513196e+00,1.474884086887741530e+00,-1.390782100093276519e+00,-1.439592946279917296e-01,1.536905862181951132e+00,-1.073535018867315810e-02,1.364582828622293853e+00,-6.820665213710219721e-01,-7.836953349231753352e-01,3.746357560854886304e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.624247704389200964e+00,1.473072808213697238e+00,-1.375979101457136755e+00,-1.439504618981416462e-01,1.536905862181951132e+00,-1.073535018867315810e-02,1.364582828622293853e+00,-6.820665213710219721e-01,-7.836953349231753352e-01,3.746357560854886304e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.619274797559498991e+00,1.466982746676127158e+00,-1.330389499912028262e+00,-1.439416291682915350e-01,1.536905862181951132e+00,-6.986674159922169614e-02,1.260742239521333907e+00,-6.820665213710219721e-01,-5.924375647076388640e-01,5.072819736727550710e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.612892807574174414e+00,1.466363690553545540e+00,-1.298812857499914486e+00,-1.439327964384414515e-01,1.536905862181951132e+00,-6.986674159922169614e-02,1.260742239521333907e+00,-6.820665213710219721e-01,-5.924375647076388640e-01,5.072819736727550710e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.609108951094176287e+00,1.461948639043332276e+00,-1.288031335607438432e+00,-1.439239637085913404e-01,1.536905862181951132e+00,-6.986674159922169614e-02,1.260742239521333907e+00,-6.820665213710219721e-01,-5.924375647076388640e-01,5.072819736727550710e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.602861277817699159e+00,1.452522469248575199e+00,-1.254056189686697076e+00,-1.439151309787412569e-01,1.536905862181951132e+00,-6.986674159922169614e-02,1.260742239521333907e+00,-6.820665213710219721e-01,-5.924375647076388640e-01,5.072819736727550710e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.599522580592195320e+00,1.449744440493212494e+00,-1.221771383698929681e+00,-1.439062982488911457e-01,1.536905862181951132e+00,-6.986674159922169614e-02,1.260742239521333907e+00,-6.820665213710219721e-01,-5.924375647076388640e-01,5.072819736727550710e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.596449122633980533e+00,1.449904503684801060e+00,-1.201800051204718001e+00,-1.438974655190410623e-01,1.536905862181951132e+00,-6.986674159922169614e-02,1.260742239521333907e+00,-6.820665213710219721e-01,-5.924375647076388640e-01,5.072819736727550710e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.593100782367165236e+00,1.445385796789212307e+00,-1.169982464200182370e+00,-1.438886327891909511e-01,1.536905862181951132e+00,-6.986674159922169614e-02,1.260742239521333907e+00,-6.820665213710219721e-01,-5.924375647076388640e-01,5.072819736727550710e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.588123936918797829e+00,1.443327608450868160e+00,-1.128218144410884749e+00,-1.438798000593408677e-01,1.536905862181951132e+00,-2.959573558160245588e-01,1.077785011105351742e+00,-6.820665213710219721e-01,-4.442304364963376995e-01,5.120678996292665763e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.583752303947957962e+00,1.436484665624128798e+00,-1.099433760324601161e+00,-1.438709673294907843e-01,1.536905862181951132e+00,-2.959573558160245588e-01,1.077785011105351742e+00,-6.820665213710219721e-01,-4.442304364963376995e-01,5.120678996292665763e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.580781208144632632e+00,1.426071454902801072e+00,-1.064206647330157463e+00,-1.438621345996406731e-01,1.536905862181951132e+00,-2.959573558160245588e-01,1.077785011105351742e+00,-6.820665213710219721e-01,-4.442304364963376995e-01,5.120678996292665763e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.577203367013396917e+00,1.418725593349694281e+00,-1.042283098924775331e+00,-1.438533018697905896e-01,1.536905862181951132e+00,-2.959573558160245588e-01,1.077785011105351742e+00,-6.820665213710219721e-01,-4.442304364963376995e-01,5.120678996292665763e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.574042159623661563e+00,1.414349810992272527e+00,-1.025264312829723856e+00,-1.438444691399404785e-01,1.536905862181951132e+00,-2.959573558160245588e-01,1.077785011105351742e+00,-6.820665213710219721e-01,-4.442304364963376995e-01,5.120678996292665763e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.571415513284135868e+00,1.405543484229769602e+00,-9.951921187445278427e-01,-1.438356364100903950e-01,1.536905862181951132e+00,-2.959573558160245588e-01,1.077785011105351742e+00,-6.820665213710219721e-01,-4.442304364963376995e-01,5.120678996292665763e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.565608654432481650e+00,1.394489816088102963e+00,-9.682045484019565773e-01,-1.438268036802402838e-01,1.536905862181951132e+00,-1.172493275548860181e+00,9.640548420900151294e-01,-6.820665213710219721e-01,-5.748040668779925977e-02,5.184491342379483614e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.563646757834797896e+00,1.383970011746154638e+00,-9.437610194462051627e-01,-1.438179709503902004e-01,1.536905862181951132e+00,-1.172493275548860181e+00,9.640548420900151294e-01,-6.820665213710219721e-01,-5.748040668779925977e-02,5.184491342379483614e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.562382797132889634e+00,1.367624581753793311e+00,-9.066003815765958374e-01,-1.438091382205400892e-01,1.536905862181951132e+00,-1.172493275548860181e+00,9.640548420900151294e-01,-6.820665213710219721e-01,-5.748040668779925977e-02,5.184491342379483614e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.560162415293254501e+00,1.354380271202151764e+00,-8.751134289059095961e-01,-1.438003054906900058e-01,1.536905862181951132e+00,-1.172493275548860181e+00,9.640548420900151294e-01,-6.820665213710219721e-01,-5.748040668779925977e-02,5.184491342379483614e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.558782355916138895e+00,1.349175468791262267e+00,-8.545005080360612570e-01,-1.437914727608398946e-01,1.536905862181951132e+00,-1.172493275548860181e+00,9.640548420900151294e-01,-6.820665213710219721e-01,-5.748040668779925977e-02,5.184491342379483614e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.553791633071096134e+00,1.336576471370202412e+00,-8.437995223997409866e-01,-1.437826400309898112e-01,1.536905862181951132e+00,-1.172493275548860181e+00,9.640548420900151294e-01,-6.820665213710219721e-01,-5.748040668779925977e-02,5.184491342379483614e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.546481012532028521e+00,1.322724453956318547e+00,-8.261059253812319536e-01,-1.437738073011397277e-01,1.536905862181951132e+00,-1.172493275548860181e+00,9.640548420900151294e-01,-6.820665213710219721e-01,-5.748040668779925977e-02,5.184491342379483614e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.541100941972312066e+00,1.311002617546104476e+00,-8.229480583841952690e-01,-1.437649745712896165e-01,1.536905862181951132e+00,-1.172493275548860181e+00,9.640548420900151294e-01,-6.820665213710219721e-01,-5.748040668779925977e-02,5.184491342379483614e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.535370525792348895e+00,1.304668560068651617e+00,-8.192882751612182712e-01,-1.437561418414395331e-01,1.536905862181951132e+00,-1.172493275548860181e+00,9.640548420900151294e-01,-6.820665213710219721e-01,-5.748040668779925977e-02,5.184491342379483614e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.531404156105153902e+00,1.294746165324443865e+00,-8.054137487300097042e-01,-1.437473091115894219e-01,1.536905862181951132e+00,-1.172493275548860181e+00,9.640548420900151294e-01,-6.820665213710219721e-01,-5.748040668779925977e-02,5.184491342379483614e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.528608623833751068e+00,1.288782506833729746e+00,-7.853489566805237354e-01,-1.437384763817393385e-01,1.536905862181951132e+00,-1.527281624012150951e+00,8.651590429462422405e-01,-6.820665213710219721e-01,3.384443501052483150e-01,8.550592598459196836e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.525923563614145051e+00,1.276493569688506469e+00,-7.680380511902956675e-01,-1.437296436518892273e-01,1.536905862181951132e+00,-1.527281624012150951e+00,8.651590429462422405e-01,-6.820665213710219721e-01,3.384443501052483150e-01,8.550592598459196836e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.521982756124136138e+00,1.254855941539040565e+00,-7.562136848453828719e-01,-1.437208109220391439e-01,1.536905862181951132e+00,-1.527281624012150951e+00,8.651590429462422405e-01,-6.820665213710219721e-01,3.384443501052483150e-01,8.550592598459196836e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.519984468049573545e+00,1.244216798214769160e+00,-7.489222532090445972e-01,-1.437119781921890327e-01,1.536905862181951132e+00,-1.527281624012150951e+00,8.651590429462422405e-01,-6.820665213710219721e-01,3.384443501052483150e-01,8.550592598459196836e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.516988751235931687e+00,1.237753448020561198e+00,-7.403169033912381236e-01,-1.437031454623389493e-01,1.536905862181951132e+00,-1.527281624012150951e+00,8.651590429462422405e-01,-6.820665213710219721e-01,3.384443501052483150e-01,8.550592598459196836e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.516022341916522631e+00,1.217508038118680025e+00,-7.345130106104517109e-01,-1.436943127324888381e-01,1.536905862181951132e+00,-1.527281624012150951e+00,8.651590429462422405e-01,-6.820665213710219721e-01,3.384443501052483150e-01,8.550592598459196836e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.511102890670962484e+00,1.205552170704532911e+00,-7.216609755340525068e-01,-1.436854800026387546e-01,1.536905862181951132e+00,-1.527281624012150951e+00,8.651590429462422405e-01,-6.820665213710219721e-01,3.384443501052483150e-01,8.550592598459196836e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.506261511491865157e+00,1.195949925033373162e+00,-7.067398689630250974e-01,-1.436766472727886712e-01,1.536905862181951132e+00,-1.527281624012150951e+00,8.651590429462422405e-01,-6.820665213710219721e-01,3.384443501052483150e-01,8.550592598459196836e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.501061008707993416e+00,1.176790283595986697e+00,-6.870675475079289773e-01,-1.436678145429385600e-01,1.515539901365712261e+00,-1.541194892579338838e+00,8.354903032031092414e-01,-7.679381865919416850e-01,3.313868678094722409e-01,8.311296300633624901e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.494427683914396843e+00,1.165415825074704870e+00,-6.689184587486728395e-01,-1.436589818130884766e-01,1.515539901365712261e+00,-1.541194892579338838e+00,8.354903032031092414e-01,-7.679381865919416850e-01,3.313868678094722409e-01,8.311296300633624901e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.490347389567812542e+00,1.152246152156832348e+00,-6.340770372071172778e-01,-1.436501490832383654e-01,1.515539901365712261e+00,-1.541194892579338838e+00,8.354903032031092414e-01,-7.679381865919416850e-01,3.313868678094722409e-01,8.311296300633624901e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.489119871669914330e+00,1.141844540499104443e+00,-5.986433281265192141e-01,-1.436413163533882820e-01,1.515539901365712261e+00,-1.541194892579338838e+00,8.354903032031092414e-01,-7.679381865919416850e-01,3.313868678094722409e-01,8.311296300633624901e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.485961347050401393e+00,1.142142154459610870e+00,-5.773892715636503858e-01,-1.436324836235381708e-01,1.515539901365712261e+00,-1.468150232601602490e+00,6.574778647443167978e-01,-7.679381865919416850e-01,5.466400778306476083e-01,1.161358521062651805e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
