trajectory_ID,longitude,latitude,altitude,timestamp
20160411_IBE1131_LEBL_LEMD,2.076401,41.282207,100.0,1460367906
20160411_IBE1501_LEBL_LEMD,2.07524097148746,41.2823465238501,350.0,1460380428
20160411_IBE16LH_LEBL_LEMD,2.06632518081608,41.279081008719295,740.0,1460384007
20160411_IBE17CC_LEBL_LEMD,2.070868,41.280975,600.0,1460389626
20160411_IBE1925_LEBL_LEMD,2.06367,41.278603,800.0,1460396505
20160411_IBE2101_LEBL_LEMD,2.0683567729518,41.280242419726896,820.0,1460402329
20160411_IBE2727_LEBL_LEMD,2.06253517452535,41.2750428069904,1040.0,1460362288
20160411_IBK8921_LEBL_LEMD,2.10496232150876,41.29247484299661,633.333333333333,1460350296
20160411_VJT624P_LEBL_LEMD,2.06688077870058,41.2794922098443,660.0,1460390787
20160411_VLG1027_LEBL_LEMD,2.066793,41.279724,800.0,1460401646
20160411_VLG10AC_LEBL_LEMD,2.07850511156619,41.283744684407395,240.0,1460352895
20160411_VLG10CE_LEBL_LEMD,2.065612,41.278011,1000.0,1460354051
20160411_VLG10FG_LEBL_LEMD,2.06072095468062,41.2747770160162,0.0,1460356300
20160411_VLG10FH_LEBL_LEMD,2.06665997776884,41.276654002842896,1180.0,1460387684
20160411_VLG10MN_LEBL_LEMD,2.07464678659858,41.2823480118709,240.0,1460377402
20160411_VLG10PA_LEBL_LEMD,2.066282,41.279293,800.0,1460383741
20160412_AEA2057_LEBL_LEMD,2.06057676047374,41.2757634210018,1180.0,1460458540
20160412_AEA2159_LEBL_LEMD,2.06698516445454,41.2778862155121,1020.0,1460486489
20160412_AEA937_LEBL_LEMD,2.06643298251424,41.278647003367894,1166.66666666667,1460478227
20160412_IBE06GZ_LEBL_LEMD,2.06266375408632,41.2766504197255,1140.0,1460437440
20160412_IBE0721_LEBL_LEMD,2.06387145644771,41.27533151286129,1150.0,1460439233
20160412_IBE08HN_LEBL_LEMD,2.06230575107804,41.2758212197255,940.0,1460444780
20160412_IBE09RL_LEBL_LEMD,2.06362496969575,41.2762312064697,1020.0,1460446874
20160412_IBE1045_LEBL_LEMD,2.06176120205407,41.2705476000245,1480.0,1460451643
20160412_IBE1501_LEBL_LEMD,2.0643531581092702,41.2767406187332,960.0,1460467240
20160412_IBE16LH_LEBL_LEMD,2.0668183573581,41.278783618953796,680.0,1460470504
20160412_IBE17CC_LEBL_LEMD,2.06818917323369,41.2802666185162,680.0,1460476438
20160412_IBE18VM_LEBL_LEMD,2.0672305868563403,41.277456402100704,1040.0,1460479817
20160412_IBE1925_LEBL_LEMD,2.067127,41.280006,700.0,1460482911
20160412_IBE20DC_LEBL_LEMD,2.07033995370477,41.2792290224131,660.0,1460484975
20160412_IBE2101_LEBL_LEMD,2.06688796282151,41.2792662264685,720.0,1460488559
20160412_IBE2727_LEBL_LEMD,2.06156956760435,41.276150609223,980.0,1460449098
20160412_VLG10AC_LEBL_LEMD,2.0800417735478,41.284129823765,180.0,1460437973
20160412_VLG10AH_LEBL_LEMD,2.07703172864171,41.28323151577021,250.0,1460478382
20160412_VLG10FG_LEBL_LEMD,2.069556,41.279831,700.0,1460441941
20160412_VLG10FH_LEBL_LEMD,2.0667879514237497,41.27890283276809,760.0,1460473635
20160412_VLG10HJ_LEBL_LEMD,2.06440446268061,41.277557508781,800.0,1460463598
20160412_VLG10KL_LEBL_LEMD,2.0677312238389,41.2795180085319,650.0,1460447442
20160412_VLG10PA_LEBL_LEMD,2.0659,41.27825900000001,1000.0,1460470691
20160412_VLG10TY_LEBL_LEMD,2.06830774327477,41.2795160481281,940.0,1460486750
