trajectory_ID,longitude,latitude,altitude,timestamp,Pressure_surface,Relative_humidity_isobaric,Temperature_isobaric,Wind_speed_gust_surface,u-component_of_wind_isobaric,v-component_of_wind_isobaric,drct,sknt,alti,vsby,gust,Mode
20160405_VLG10FG_LEBL_LEMD,-1.788832331,40.59118155,22760,1459839676,90891.94,52.7,239.9,14.4,-6.5,15.8,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-1.799397134,40.58818856,22620,1459839681,90891.94,52.7,239.9,14.4,-6.5,15.8,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-1.809983732,40.58518215,22420,1459839686,90891.94,52.7,239.9,14.4,-6.5,15.8,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-1.820711944,40.58213117,22260,1459839691,90891.94,52.7,239.9,14.4,-6.5,15.8,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-1.83149713,40.57906135,22160,1459839696,90891.94,54.2,246.7,14.4,-6.3,9.7,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-1.841978331,40.57608335,22020,1459839701,90891.94,54.2,246.7,14.4,-6.3,9.7,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-1.852454731,40.57309635,21860,1459839706,90891.94,54.2,246.7,14.4,-6.3,9.7,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-1.863050138,40.57007896,21720,1459839711,90891.94,54.2,246.7,14.4,-6.3,9.7,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-1.873654329,40.56705115,21560,1459839716,90891.94,54.2,246.7,14.4,-6.3,9.7,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-1.884005128,40.56408175,21420,1459839721,90891.94,54.2,246.7,14.4,-6.3,9.7,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-1.894306328,40.56111195,21260,1459839726,90891.94,54.2,246.7,14.4,-6.3,9.7,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-1.904664732,40.55811215,21120,1459839731,90891.94,54.2,246.7,14.4,-6.3,9.7,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-1.915049529,40.55509635,20960,1459839736,90891.94,54.2,246.7,14.4,-6.3,9.7,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-1.925286724,40.55213554,20820,1459839741,90891.94,54.2,246.7,14.4,-6.3,9.7,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-1.935516328,40.54920895,20660,1459839746,90891.94,54.2,246.7,14.4,-6.3,9.7,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-1.945861331,40.54622895,20520,1459839751,90891.94,54.2,246.7,14.4,-6.3,9.7,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-1.956192926,40.54324734,20360,1459839756,90891.94,54.2,246.7,14.4,-6.3,9.7,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-1.966346124,40.54030314,20220,1459839761,90891.94,54.2,246.7,14.4,-6.3,9.7,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-1.976470723,40.53738374,20060,1459839766,90891.94,54.2,246.7,14.4,-6.3,9.7,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-1.98670113,40.53444395,19960,1459839771,90891.94,54.2,246.7,14.4,-6.3,9.7,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-1.996939921,40.53149454,19820,1459839776,90891.94,54.2,246.7,14.4,-6.3,9.7,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.006968721,40.52860314,19660,1459839781,90891.94,54.2,246.7,14.4,-6.3,9.7,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.017023123,40.52570754,19520,1459839786,90891.94,69.1,253,14.4,-6.4,5.9,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.027041318,40.52282254,19360,1459839791,90891.94,69.1,253,14.4,-6.4,5.9,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.03699592,40.51996694,19220,1459839796,90891.94,69.1,253,14.4,-6.4,5.9,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.046982322,40.51706854,19060,1459839801,90891.94,69.1,253,14.4,-6.4,5.9,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.056982121,40.51414974,18960,1459839806,90891.94,69.1,253,14.4,-6.4,5.9,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.066786147,40.51093533,18820,1459839811,90891.94,69.1,253,14.4,-6.4,5.9,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.075992185,40.5066735,18660,1459839816,90891.94,69.1,253,14.4,-6.4,5.9,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.084797348,40.50200992,18560,1459839821,90891.94,69.1,253,14.4,-6.4,5.9,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.093956952,40.49808692,18420,1459839826,90891.94,69.1,253,14.4,-6.4,5.9,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.103125767,40.49395752,18220,1459839831,90891.94,69.1,253,14.4,-6.4,5.9,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.112187956,40.48966531,18060,1459839836,90891.94,69.1,253,14.4,-6.4,5.9,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.121100958,40.48545031,17920,1459839841,90891.94,69.1,253,14.4,-6.4,5.9,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.130052557,40.48123091,17760,1459839846,90891.94,69.1,253,14.4,-6.4,5.9,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.139109565,40.47698652,17660,1459839851,90891.94,69.1,253,14.4,-6.4,5.9,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.148200756,40.47272271,17520,1459839856,90891.94,69.1,253,14.4,-6.4,5.9,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.157104356,40.46851771,17360,1459839861,90891.94,69.1,253,14.4,-6.4,5.9,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.165988553,40.46434131,17260,1459839866,90891.94,69.1,253,14.4,-6.4,5.9,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.174952165,40.46011671,17120,1459839871,90891.94,69.1,253,14.4,-6.4,5.9,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.183960353,40.45584571,17000,1459839876,90891.94,82.8,258.2,14.4,-6.61,5.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.192825351,40.45171971,16960,1459839881,90891.94,82.8,258.2,14.4,-6.61,5.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.202195065,40.44866214,16860,1459839886,90891.94,82.8,258.2,14.4,-6.61,5.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.212202475,40.44701474,16760,1459839891,90891.94,82.8,258.2,14.4,-6.61,5.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.222070878,40.44516533,16660,1459839896,90891.94,82.8,258.2,14.4,-6.61,5.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.23192191,40.44295014,16600,1459839901,90891.94,82.8,258.2,14.4,-6.61,5.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.241970078,40.44061834,16560,1459839906,90891.94,82.8,258.2,14.4,-6.61,5.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.252266285,40.43873495,16460,1459839911,90891.94,82.8,258.2,14.4,-6.61,5.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.262667479,40.43683374,16400,1459839916,90891.94,82.8,258.2,14.4,-6.61,5.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.27296529,40.43489455,16360,1459839921,90891.94,82.8,258.2,14.4,-6.61,5.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.283391491,40.43281715,16260,1459839926,90891.94,82.8,258.2,14.4,-6.61,5.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.294049698,40.43070696,16160,1459839931,90891.94,82.8,258.2,14.4,-6.61,5.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.304745486,40.42861715,16060,1459839936,90891.94,82.8,258.2,14.4,-6.61,5.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.31515789,40.42660355,15960,1459839941,90891.94,82.8,258.2,14.4,-6.61,5.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.325597689,40.42454595,15860,1459839946,90891.94,82.8,258.2,14.4,-6.61,5.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.336119092,40.42249476,15800,1459839951,90891.94,82.8,258.2,14.4,-6.61,5.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.346709687,40.42046155,15760,1459839956,90891.94,82.8,258.2,14.4,-6.61,5.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.357084286,40.41846095,15660,1459839961,90891.94,82.8,258.2,14.4,-6.61,5.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.367384288,40.41643675,15560,1459839966,90891.94,82.8,258.2,14.4,-6.61,5.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.377821092,40.41437156,15460,1459839971,90891.94,82.8,258.2,14.4,-6.61,5.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.388296687,40.41230614,15360,1459839976,90891.94,82.8,258.2,14.4,-6.61,5.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.398494885,40.41027514,15260,1459839981,90891.94,82.8,258.2,14.4,-6.61,5.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.408674686,40.40825874,15160,1459839986,90891.94,82.8,258.2,14.4,-6.61,5.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.418942691,40.40620715,15020,1459839991,90891.94,82.8,258.2,14.4,-6.61,5.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.429214885,40.40413994,14860,1459839996,90891.94,96.4,262.5,14.4,-7.27,5.86,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.439280085,40.40211294,14760,1459840001,90891.94,96.4,262.5,14.4,-7.27,5.86,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.449400885,40.40008894,14660,1459840006,90891.94,96.4,262.5,14.4,-7.27,5.86,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.459630288,40.39805875,14520,1459840011,90891.94,96.4,262.5,14.4,-7.27,5.86,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.469884883,40.39604194,14240,1459840016,90891.94,96.4,262.5,14.4,-7.27,5.86,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.479910282,40.39405134,13960,1459840021,90891.94,96.4,262.5,14.4,-7.27,5.86,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.489921081,40.39209134,13860,1459840026,90891.94,96.4,262.5,14.4,-7.27,5.86,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.500034693,40.39005975,13720,1459840031,90891.94,96.4,262.5,14.4,-7.27,5.86,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.510203684,40.38794974,13560,1459840036,90891.94,96.4,262.5,14.4,-7.27,5.86,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.520093874,40.38600933,13460,1459840041,90891.94,96.4,262.5,14.4,-7.27,5.86,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.529935076,40.38417613,13320,1459840046,90891.94,96.4,262.5,14.4,-7.27,5.86,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.539886881,40.38228634,13160,1459840051,90891.94,96.4,262.5,14.4,-7.27,5.86,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.549853078,40.38036413,13060,1459840056,90891.94,96.4,262.5,14.4,-7.27,5.86,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.55964908,40.37843393,12920,1459840061,90891.94,96.4,262.5,14.4,-7.27,5.86,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.569440078,40.37649453,12760,1459840066,90891.94,100,266.4,14.4,-8.3,4.02,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.579270282,40.37455754,12660,1459840071,90891.94,100,266.4,14.4,-8.3,4.02,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.589125877,40.37261593,12520,1459840076,90891.94,100,266.4,14.4,-8.3,4.02,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.598774076,40.37070833,12360,1459840081,90891.94,100,266.4,14.4,-8.3,4.02,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.608435478,40.36879373,12260,1459840086,90891.94,100,266.4,14.4,-8.3,4.02,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.618207282,40.36684293,12160,1459840091,90891.94,100,266.4,14.4,-8.3,4.02,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.627943274,40.36489812,12020,1459840096,90891.94,100,266.4,14.4,-8.3,4.02,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.637457474,40.36301772,11860,1459840101,90891.94,100,266.4,14.4,-8.3,4.02,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.646985277,40.36111713,11720,1459840106,90891.94,100,266.4,14.4,-8.3,4.02,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.65666688,40.35917633,11560,1459840111,90891.94,100,266.4,14.4,-8.3,4.02,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.666378076,40.35723452,11460,1459840116,90891.94,100,266.4,14.4,-8.3,4.02,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.675877674,40.35532912,11360,1459840121,90891.94,100,266.4,14.4,-8.3,4.02,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.685359475,40.35343692,11260,1459840126,90891.94,100,266.4,14.4,-8.3,4.02,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.694920278,40.35152313,11120,1459840131,90891.94,100,266.4,14.4,-8.3,4.02,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.704497473,40.34961592,10960,1459840136,90891.94,100,266.4,14.4,-8.3,4.02,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.713819071,40.34775332,10860,1459840141,90891.94,100,266.4,14.4,-8.3,4.02,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.723090871,40.34591432,10720,1459840146,90891.94,98.6,269.8,14.4,-9,-1.3,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.732388271,40.34408732,10560,1459840151,90891.94,98.6,269.8,14.4,-9,-1.3,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.74165067,40.34225872,10460,1459840156,90891.94,98.6,269.8,14.4,-9,-1.3,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.750940076,40.34038332,10360,1459840161,90891.94,98.6,269.8,14.4,-9,-1.3,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.76036447,40.33850092,10300,1459840166,90891.94,98.6,269.8,14.4,-9,-1.3,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.769636467,40.33670951,10260,1459840171,90891.94,98.6,269.8,14.4,-9,-1.3,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.778619865,40.33493411,10200,1459840176,90891.94,98.6,269.8,14.4,-9,-1.3,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.787439461,40.3331963,10160,1459840181,90891.94,98.6,269.8,14.4,-9,-1.3,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.796154264,40.33147151,10100,1459840186,90891.94,98.6,269.8,14.4,-9,-1.3,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.80484646,40.3297431,10060,1459840191,90891.94,98.6,269.8,14.4,-9,-1.3,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.813301058,40.3280517,10000,1459840196,90891.94,98.6,269.8,14.4,-9,-1.3,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.821680858,40.3263795,9960,1459840201,90891.94,98.6,269.8,14.4,-9,-1.3,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.830147862,40.3246883,9860,1459840206,90891.94,98.6,269.8,14.4,-9,-1.3,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.838649657,40.32298809,9760,1459840211,90891.94,98.6,269.8,14.4,-9,-1.3,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.846915058,40.3213059,9660,1459840216,90891.94,98.6,269.8,14.4,-9,-1.3,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.855201657,40.31962449,9560,1459840221,90891.94,98.6,269.8,14.4,-9,-1.3,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.863585064,40.3179045,9460,1459840226,90891.94,98.6,269.8,14.4,-9,-1.3,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.872031459,40.31613089,9360,1459840231,90891.94,98.6,269.8,14.4,-9,-1.3,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.880246453,40.31446089,9260,1459840236,90891.94,98.6,269.8,14.4,-9,-1.3,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.888392854,40.31287189,9200,1459840241,90891.94,98.6,269.8,14.4,-9,-1.3,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.896609857,40.3112475,9160,1459840246,90891.94,98.6,269.8,14.4,-9,-1.3,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.904773852,40.30962069,9060,1459840251,90891.94,98.6,269.8,14.4,-9,-1.3,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.912666051,40.30804768,9000,1459840256,90891.94,98.6,269.8,14.4,-9,-1.3,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.920514452,40.30646569,8960,1459840261,90891.94,94.8,272.8,14.4,-7.9,-8.4,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.928463455,40.30484909,8860,1459840266,90891.94,94.8,272.8,14.4,-7.9,-8.4,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.93641205,40.30323808,8800,1459840271,90891.94,94.8,272.8,14.4,-7.9,-8.4,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.944118048,40.30169908,8760,1459840276,90891.94,94.8,272.8,14.4,-7.9,-8.4,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.951783648,40.30018308,8660,1459840281,90891.94,94.8,272.8,14.4,-7.9,-8.4,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.95947125,40.29865288,8560,1459840286,90891.94,94.8,272.8,14.4,-7.9,-8.4,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.967238251,40.29707909,8500,1459840291,90891.94,94.8,272.8,14.4,-7.9,-8.4,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.975075252,40.29548988,8460,1459840296,90891.94,94.8,272.8,14.4,-7.9,-8.4,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.982746448,40.29389648,8360,1459840301,90891.94,94.8,272.8,14.4,-7.9,-8.4,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.990300445,40.29239488,8260,1459840306,90891.94,94.8,272.8,14.4,-7.9,-8.4,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-2.997920253,40.29087749,8120,1459840311,90891.94,94.8,272.8,14.4,-7.9,-8.4,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.005664249,40.28928828,7960,1459840316,90891.94,94.8,272.8,14.4,-7.9,-8.4,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.013227647,40.28775428,7900,1459840321,90891.94,94.8,272.8,14.4,-7.9,-8.4,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.020794649,40.28622888,7860,1459840326,90891.94,94.8,272.8,14.4,-7.9,-8.4,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.028474649,40.28468988,7760,1459840331,90891.94,94.8,272.8,14.4,-7.9,-8.4,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.036170847,40.28317028,7660,1459840336,90891.94,94.8,272.8,14.4,-7.9,-8.4,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.043705847,40.28166068,7560,1459840341,90891.94,94.8,272.8,14.4,-7.9,-8.4,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.051253248,40.28015688,7460,1459840346,90891.94,94.8,272.8,14.4,-7.9,-8.4,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.058897251,40.27861628,7320,1459840351,90891.94,94.8,272.8,14.4,-7.9,-8.4,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.066606448,40.27706568,7160,1459840356,90891.94,90,275.5,14.4,-3.39,-14.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.074206249,40.27552728,7060,1459840361,90891.94,90,275.5,14.4,-3.39,-14.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.081827649,40.27397068,6960,1459840366,90891.94,90,275.5,14.4,-3.39,-14.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.089549652,40.27240228,6860,1459840371,90891.94,90,275.5,14.4,-3.39,-14.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.097306449,40.27083368,6800,1459840376,90891.94,90,275.5,14.4,-3.39,-14.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.104917849,40.26928508,6760,1459840381,90891.94,90,275.5,14.4,-3.39,-14.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.112511848,40.26773868,6660,1459840386,90891.94,90,275.5,14.4,-3.39,-14.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.120175251,40.26618668,6560,1459840391,90891.94,90,275.5,14.4,-3.39,-14.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.127895249,40.26461408,6500,1459840396,90891.94,90,275.5,14.4,-3.39,-14.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.135483649,40.26306308,6460,1459840401,90891.94,90,275.5,14.4,-3.39,-14.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.143072249,40.26150908,6400,1459840406,90891.94,90,275.5,14.4,-3.39,-14.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.150756652,40.25993808,6360,1459840411,90891.94,90,275.5,14.4,-3.39,-14.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.158515249,40.25834808,6300,1459840416,90891.94,90,275.5,14.4,-3.39,-14.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.166150249,40.25679408,6260,1459840421,90891.94,90,275.5,14.4,-3.39,-14.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.173758649,40.25524148,6200,1459840426,90891.94,90,275.5,14.4,-3.39,-14.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.181446452,40.25366508,6160,1459840431,90891.94,90,275.5,14.4,-3.39,-14.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.189172849,40.25208888,6100,1459840436,90891.94,90,275.5,14.4,-3.39,-14.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.196753848,40.25054048,6100,1459840441,90891.94,90,275.5,14.4,-3.39,-14.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.204278249,40.24898388,6060,1459840446,99739.94,97.9,275.2,12.5,-8.57,-7.87,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.21186345,40.24741748,6000,1459840451,99739.94,97.9,275.2,12.5,-8.57,-7.87,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.219535007,40.24639228,6000,1459840456,99739.94,97.9,275.2,12.5,-8.57,-7.87,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.227031178,40.24655327,6000,1459840461,99739.94,97.9,275.2,12.5,-8.57,-7.87,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.234167368,40.24744486,6000,1459840466,99739.94,97.9,275.2,12.5,-8.57,-7.87,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.241256394,40.24819868,6000,1459840471,99739.94,97.9,275.2,12.5,-8.57,-7.87,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.248604176,40.24862967,6000,1459840476,99739.94,97.9,275.2,12.5,-8.57,-7.87,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.255728172,40.24950427,6000,1459840481,99739.94,97.9,275.2,12.5,-8.57,-7.87,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.262780373,40.25045727,6000,1459840486,90891.94,90,275.5,14.4,-3.39,-14.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.269949569,40.25142147,6000,1459840491,90891.94,90,275.5,14.4,-3.39,-14.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.277161572,40.25241867,6000,1459840496,90891.94,90,275.5,14.4,-3.39,-14.27,360,10,29.74,6.21,0,3
20160405_VLG10FG_LEBL_LEMD,-3.284214372,40.25337227,6000,1459840501,90891.94,90,275.5,14.4,-3.39,-14.27,360,10,29.74,6.21,0,3
